Rk,School,G,Pts,Cmp,Att,Pct,Yds,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,Pass,Rush,Pen,Tot,No.,Yds,Fum,Int,TO,year
62,Rutgers,12,26.5,17.3,28.0,61.6,217.8,1.6,36.8,156.4,4.2,1.7,64.8,374.2,5.8,9.3,7.6,1.1,18.0,6.5,56.1,1.2,0.7,1.8,2010
63,USC,13,26.7,21.4,35.7,59.9,259.5,2.3,31.9,140.5,4.4,0.9,67.6,400.1,5.9,11.6,8.4,1.7,21.7,5.5,46.8,0.8,1.2,2.0,2010
64,Oregon State,12,26.8,18.5,29.7,62.4,228.4,1.9,42.2,179.5,4.3,1.6,71.8,407.9,5.7,9.8,10.6,1.8,22.2,7.6,60.9,0.8,0.8,1.7,2010
65,Florida International,13,27.3,16.2,29.8,54.5,200.2,1.5,36.5,168.7,4.6,1.9,66.3,368.9,5.6,8.8,7.9,2.2,18.9,6.8,54.9,0.8,1.2,1.9,2010
66,UTEP,13,27.5,21.1,34.0,62.0,228.5,1.8,37.9,184.1,4.9,1.5,71.9,412.6,5.7,11.2,9.8,1.7,22.6,6.3,55.9,0.4,0.8,1.2,2010
67,Buffalo,12,27.8,14.6,27.1,53.8,181.4,1.7,41.9,159.1,3.8,1.7,69.0,340.5,4.9,8.1,8.9,1.2,18.2,6.8,59.0,0.8,1.3,2.1,2010
68,Cincinnati,12,28.0,20.0,30.8,64.9,234.0,2.1,38.8,135.4,3.5,1.6,69.6,369.4,5.3,10.8,7.4,1.4,19.7,6.3,57.1,0.5,0.7,1.2,2010
69,Middle Tennessee State,13,28.1,17.3,30.1,57.5,199.0,1.5,45.3,187.9,4.1,1.9,75.4,386.9,5.1,8.6,9.8,1.5,19.8,7.0,51.7,0.6,0.8,1.5,2010
70,Idaho,13,28.3,19.9,33.3,59.8,231.4,1.8,37.9,188.9,5.0,1.4,71.2,420.3,5.9,10.5,9.2,2.0,21.7,7.1,67.2,1.5,0.8,2.3,2010
71,Virginia,12,28.3,14.3,25.3,56.6,192.4,1.2,40.0,203.7,5.1,2.3,65.3,396.1,6.1,7.8,9.6,2.1,19.4,7.3,62.3,0.4,0.9,1.3,2010
72,Kentucky,13,28.4,13.2,24.5,53.9,177.1,1.1,38.5,177.1,4.6,2.3,63.1,354.2,5.6,7.8,9.2,1.2,18.2,5.7,48.1,0.5,0.7,1.2,2010
73,Toledo,13,28.5,21.9,34.8,62.9,231.3,1.2,33.7,133.5,4.0,2.1,68.5,364.8,5.3,10.8,7.4,1.3,19.5,5.6,51.2,1.1,1.5,2.6,2010
74,Iowa State,12,28.8,19.8,31.0,64.0,221.9,1.7,42.7,186.3,4.4,1.6,73.7,408.3,5.5,10.1,10.8,1.0,21.9,5.1,46.1,0.8,1.1,1.9,2010
75,Marshall,12,28.8,20.9,36.8,56.8,240.8,1.5,37.2,145.3,3.9,1.7,74.0,386.0,5.2,11.8,8.3,1.5,21.5,6.8,59.0,0.5,0.9,1.4,2010
76,Purdue,12,28.8,21.3,32.4,65.8,231.1,1.9,38.3,137.9,3.6,1.7,70.7,369.0,5.2,11.5,8.5,1.3,21.3,5.5,44.2,0.9,0.8,1.8,2010
77,Northwestern,13,29.0,21.9,35.8,61.2,241.2,1.9,35.9,185.0,5.1,1.8,71.8,426.2,5.9,11.1,9.7,1.6,22.4,5.2,45.9,0.5,1.2,1.7,2010
78,Kansas State,13,29.1,17.0,30.8,55.3,214.3,1.8,39.0,231.4,5.9,1.6,69.8,445.7,6.4,9.6,11.0,1.1,21.7,6.2,54.7,0.7,1.0,1.7,2010
79,Florida Atlantic,12,29.3,16.4,27.1,60.6,197.8,1.3,44.7,203.6,4.6,2.0,71.8,401.3,5.6,8.2,11.4,1.7,21.3,6.1,49.1,0.5,0.9,1.4,2010
80,Washington,13,29.3,16.6,27.6,60.2,194.4,1.2,40.8,190.5,4.7,2.5,68.4,384.8,5.6,8.8,10.2,1.4,20.4,7.1,63.8,0.5,0.9,1.5,2010
81,Southern Mississippi,13,29.5,19.1,33.1,57.7,243.4,2.2,31.2,113.0,3.6,1.4,64.2,356.4,5.5,10.5,6.2,2.9,19.7,6.0,46.0,0.8,1.2,2.0,2010
82,North Texas,12,29.7,15.6,27.3,57.0,209.5,1.7,39.4,184.9,4.7,1.9,66.8,394.4,5.9,8.3,9.0,1.2,18.4,6.1,49.8,0.6,0.7,1.3,2010
83,Fresno State,13,30.0,16.8,29.0,58.1,208.8,1.5,34.6,158.5,4.6,2.0,63.6,367.2,5.8,9.3,7.8,1.1,18.2,4.5,38.8,0.4,0.6,1.0,2010
84,Troy,13,30.2,19.0,32.8,57.8,244.6,1.8,37.5,165.2,4.4,2.0,70.3,409.8,5.8,10.2,8.0,1.6,19.8,7.5,65.2,1.2,1.1,2.3,2010
85,Tulsa,13,30.3,23.5,39.0,60.4,319.0,2.5,33.5,131.8,3.9,1.3,72.5,450.8,6.2,14.0,7.5,1.1,22.5,5.1,41.7,0.9,1.8,2.8,2010
86,UCLA,12,30.3,18.8,30.0,62.5,214.6,1.6,39.4,205.5,5.2,1.9,69.4,420.1,6.1,9.8,9.8,2.2,21.7,6.8,64.3,0.9,0.6,1.5,2010
87,Wyoming,12,30.3,15.7,26.4,59.3,207.9,1.5,45.0,205.8,4.6,2.3,71.4,413.7,5.8,8.8,12.0,1.6,22.3,7.3,61.8,0.5,0.8,1.3,2010
88,Ball State,12,30.4,16.7,29.1,57.3,220.0,2.1,38.9,178.3,4.6,1.6,68.0,398.3,5.9,9.3,9.4,1.9,20.7,6.4,60.3,0.8,1.4,2.2,2010
89,Baylor,13,30.5,23.8,35.9,66.2,265.1,1.2,39.1,170.3,4.4,2.1,75.0,435.4,5.8,13.0,9.3,1.9,24.2,6.4,53.2,0.8,0.8,1.5,2010
90,Louisiana Tech,12,30.7,22.3,36.7,60.7,290.2,2.3,39.9,171.9,4.3,1.4,76.6,462.1,6.0,12.7,9.3,1.6,23.6,5.8,50.8,0.9,1.0,1.9,2010
91,Arkansas State,12,30.8,16.1,28.1,57.3,230.2,2.0,46.0,206.9,4.5,1.8,74.1,437.1,5.9,8.7,11.7,1.0,21.3,7.8,60.8,1.2,0.9,2.1,2010
92,Colorado,12,30.8,22.0,32.3,68.0,259.8,2.3,35.1,140.3,4.0,1.3,67.4,400.0,5.9,11.8,7.9,1.2,20.9,6.0,53.6,0.8,0.8,1.6,2010
93,Texas Tech,13,30.9,24.4,40.0,61.0,293.8,2.2,39.2,162.5,4.2,1.5,79.2,456.3,5.8,13.2,8.6,1.7,23.5,7.3,64.5,0.6,1.2,1.8,2010
94,Vanderbilt,12,31.2,18.4,29.1,63.3,226.3,1.5,43.3,193.0,4.5,2.1,72.3,419.3,5.8,9.0,10.1,0.8,19.9,6.0,50.6,0.5,0.8,1.3,2010
95,UAB,12,31.6,19.3,33.3,58.0,248.3,2.0,35.9,150.6,4.2,1.6,69.3,398.8,5.8,10.5,8.3,1.9,20.8,6.6,51.8,0.8,0.8,1.5,2010
96,Houston,12,32.2,18.3,30.8,59.2,224.1,1.8,43.8,208.8,4.8,2.3,74.7,432.8,5.8,10.5,11.5,0.9,22.9,5.3,46.4,0.7,1.1,1.8,2010
97,Louisiana-Monroe,12,32.4,16.6,30.5,54.4,219.3,1.8,36.5,159.1,4.4,1.9,67.0,378.3,5.6,9.8,8.7,1.4,19.8,5.6,43.7,0.6,1.0,1.6,2010
98,Minnesota,12,33.0,15.2,23.3,65.0,200.8,1.8,36.3,191.4,5.3,2.4,59.7,392.2,6.6,8.8,9.1,1.3,19.1,5.7,51.8,0.7,0.9,1.6,2010
99,Western Kentucky,12,33.2,17.5,28.1,62.3,202.9,1.3,35.5,177.3,5.0,2.8,63.6,380.2,6.0,9.0,9.2,1.2,19.3,7.5,61.2,0.8,0.7,1.4,2010
100,Bowling Green State,12,33.6,19.7,31.2,63.1,224.6,2.1,39.4,207.4,5.3,2.0,70.6,432.0,6.1,10.2,10.8,1.3,22.3,6.2,57.5,1.3,1.2,2.4,2010
101,Utah State,12,33.8,19.6,34.2,57.3,249.6,1.7,36.5,179.3,4.9,2.5,70.7,428.8,6.1,10.8,9.2,2.2,22.2,6.6,61.2,0.3,1.1,1.3,2010
102,Indiana,12,34.0,18.8,28.8,65.5,238.3,2.3,33.9,171.8,5.1,1.7,62.7,410.2,6.5,10.1,7.8,1.1,19.0,6.8,65.4,0.4,0.7,1.1,2010
103,Kansas,12,34.4,18.7,28.4,65.7,222.5,1.5,40.9,205.2,5.0,2.5,69.3,427.7,6.2,9.7,11.2,1.8,22.6,8.3,83.7,0.4,0.6,1.0,2010
104,Colorado State,12,34.7,17.8,25.5,69.6,225.9,2.0,39.9,197.9,5.0,2.3,65.4,423.8,6.5,9.3,11.4,0.8,21.5,4.7,42.6,0.8,0.3,1.2,2010
105,San Jose State,13,34.7,20.1,32.2,62.3,260.5,1.2,40.1,203.2,5.1,2.8,72.3,463.7,6.4,12.4,10.4,1.3,24.1,5.1,49.9,0.6,0.8,1.4,2010
106,Akron,12,35.1,18.8,29.8,63.3,264.1,2.4,38.1,164.1,4.3,1.5,67.8,428.2,6.3,11.5,8.4,1.3,21.2,5.6,52.4,0.7,0.7,1.3,2010
107,Michigan,13,35.2,20.1,31.5,63.8,261.8,1.6,42.6,188.9,4.4,2.6,74.1,450.8,6.1,11.4,9.6,1.5,22.5,4.4,38.8,0.5,0.9,1.5,2010
108,Ole Miss,12,35.2,18.0,29.3,61.4,246.3,2.0,34.4,152.8,4.4,1.8,63.8,399.2,6.3,9.8,7.3,1.3,18.5,5.9,46.2,1.0,0.5,1.5,2010
109,Duke,12,35.4,15.0,27.4,54.7,241.8,2.1,43.3,208.3,4.8,2.2,70.7,450.1,6.4,9.7,10.8,1.3,21.8,6.7,55.2,0.8,0.7,1.4,2010
110,Wake Forest,12,35.8,20.1,32.8,61.3,238.2,2.4,40.9,192.5,4.7,2.0,73.7,430.7,5.8,10.9,11.0,1.3,23.2,5.5,50.1,0.5,0.9,1.4,2010
111,Washington State,12,35.8,19.8,29.9,66.3,246.8,2.1,39.4,220.3,5.6,2.5,69.3,467.0,6.7,10.7,11.1,1.6,23.3,6.4,55.4,0.9,0.9,1.8,2010
112,Louisiana,12,37.0,19.2,30.6,62.7,236.8,2.2,37.1,162.6,4.4,1.9,67.7,399.4,5.9,10.5,8.3,1.4,20.3,6.3,54.7,0.7,1.2,1.8,2010
113,Tulane,12,37.2,14.3,26.6,53.9,194.6,1.8,38.8,195.5,5.0,2.6,65.4,390.1,6.0,8.8,9.4,1.3,19.5,6.7,60.5,1.1,0.8,1.9,2010
114,Rice,12,38.5,21.4,34.8,61.6,303.7,2.8,35.3,145.2,4.1,1.8,70.1,448.8,6.4,13.2,7.9,1.2,22.3,5.0,39.7,0.7,0.5,1.2,2010
115,New Mexico State,12,39.5,17.8,30.9,57.7,246.3,2.2,35.6,207.1,5.8,2.7,66.5,453.3,6.8,10.3,9.3,2.0,21.5,6.1,62.1,0.7,0.3,1.0,2010
116,UNLV,13,39.7,16.0,25.0,64.0,227.8,1.9,42.6,222.7,5.2,3.0,67.6,450.5,6.7,9.3,11.8,1.3,22.4,6.1,54.4,0.8,0.5,1.4,2010
117,Memphis,12,39.8,20.2,30.8,65.6,288.8,3.2,39.0,171.9,4.4,1.9,69.8,460.7,6.6,12.3,9.2,1.6,23.0,5.0,39.8,0.4,0.7,1.1,2010
118,Eastern Michigan,12,43.9,15.8,24.8,63.8,223.5,2.7,37.8,230.6,6.1,3.0,62.6,454.1,7.3,9.5,10.5,1.8,21.8,5.2,45.6,0.9,0.2,1.1,2010
119,East Carolina,13,44.0,18.6,31.2,59.8,252.1,2.4,42.5,226.7,5.3,3.2,73.7,478.8,6.5,10.8,11.3,1.3,23.4,6.6,57.4,0.8,0.8,1.7,2010
120,New Mexico,12,44.3,16.0,26.5,60.4,218.8,2.1,47.3,250.2,5.3,3.2,73.8,469.0,6.4,9.5,12.9,1.6,24.0,6.4,62.8,1.3,0.3,1.6,2010
1,Nebraska,14,10.4,16.7,35.0,47.8,178.9,0.5,33.2,93.1,2.8,0.5,68.2,272.0,4.0,8.0,6.0,2.3,16.3,6.0,48.4,0.6,1.4,2.0,2009
2,Alabama,14,11.7,15.0,32.1,46.8,166.0,0.8,28.2,78.1,2.8,0.4,60.3,244.1,4.0,7.5,4.7,1.2,13.4,6.1,52.1,0.5,1.7,2.2,2009
3,Penn State,13,12.2,16.7,30.8,54.1,184.6,0.8,31.5,89.8,2.8,0.5,62.4,274.5,4.4,8.1,5.8,0.8,14.8,5.5,46.5,0.7,1.1,1.8,2009
4,Florida,14,12.4,14.9,28.3,52.5,152.8,0.7,32.1,99.8,3.1,0.4,60.4,252.6,4.2,7.4,6.0,1.5,14.9,5.6,45.6,0.2,1.4,1.6,2009
5,Ohio State,13,12.5,17.4,32.1,54.2,171.5,0.8,31.5,90.8,2.9,0.6,63.6,262.3,4.1,8.4,5.4,0.8,14.5,5.2,44.7,0.8,1.8,2.7,2009
6,Texas Christian,13,12.8,14.5,30.7,47.4,159.5,0.8,30.9,80.2,2.6,0.6,61.6,239.7,3.9,6.8,4.1,1.5,12.4,6.3,56.8,0.8,1.1,1.9,2009
7,Oklahoma,13,14.5,17.9,33.4,53.7,179.7,0.8,33.2,92.9,2.8,0.8,66.6,272.6,4.1,7.5,5.8,2.0,15.4,9.8,82.7,0.9,1.4,2.3,2009
8,Iowa,13,15.4,14.6,29.5,49.6,152.9,0.7,35.5,123.6,3.5,0.7,64.9,276.5,4.3,7.5,6.5,0.9,15.0,5.5,47.6,0.7,1.6,2.3,2009
9,Virginia Tech,13,15.6,13.4,28.2,47.4,167.1,0.7,36.0,128.4,3.6,0.8,64.2,295.5,4.6,6.9,7.0,1.0,14.9,6.2,47.0,1.0,0.8,1.8,2009
10,Air Force,13,15.7,14.5,25.2,57.6,154.3,0.8,35.8,134.0,3.7,0.9,61.0,288.3,4.7,7.4,6.5,0.7,14.6,5.5,47.0,1.1,1.5,2.6,2009
11,LSU,13,16.2,17.1,32.0,53.4,194.2,1.0,38.0,133.4,3.5,0.5,70.0,327.6,4.7,9.0,8.8,1.5,19.4,5.8,44.2,0.4,1.0,1.4,2009
12,Texas,14,16.7,18.2,32.9,55.4,179.6,1.0,32.7,72.4,2.2,0.6,65.6,251.9,3.8,8.6,5.1,1.8,15.5,7.5,65.8,0.9,1.8,2.6,2009
13,Boise State,14,17.1,17.2,31.4,54.9,179.9,1.1,31.4,120.4,3.8,1.1,62.8,300.2,4.8,7.9,6.1,2.0,16.0,6.2,50.1,0.8,1.7,2.5,2009
14,North Carolina,13,17.1,17.8,30.5,58.6,174.0,0.8,33.8,95.6,2.8,0.9,64.2,269.6,4.2,7.4,6.5,1.7,15.5,5.5,43.5,0.8,1.5,2.2,2009
15,Ole Miss,13,17.7,15.2,30.5,50.0,174.4,0.9,36.2,140.3,3.9,0.8,66.6,314.7,4.7,6.8,8.2,1.2,16.2,6.0,43.4,0.8,1.0,1.8,2009
16,Rutgers,13,17.9,16.6,29.7,56.0,204.5,1.0,33.9,103.2,3.0,1.1,63.6,307.8,4.8,8.2,6.0,1.1,15.2,6.5,54.2,1.5,1.2,2.6,2009
17,Central Michigan,14,18.9,19.5,33.5,58.2,221.4,0.9,33.6,122.9,3.7,1.1,67.1,344.2,5.1,10.8,6.4,1.7,18.9,5.6,48.5,0.6,0.8,1.4,2009
18,Navy,14,19.4,17.7,30.1,58.9,213.1,1.1,31.1,122.1,3.9,0.9,61.1,335.2,5.5,10.2,7.3,0.6,18.1,5.6,47.7,0.7,0.9,1.6,2009
19,Boston College,13,19.8,21.3,34.5,61.8,224.5,0.9,34.5,103.2,3.0,0.8,68.9,327.6,4.8,11.2,6.1,0.9,18.2,6.2,55.7,0.6,1.2,1.8,2009
20,Pitt,13,19.8,18.0,31.6,56.9,213.0,1.3,32.7,106.3,3.3,0.9,64.3,319.3,5.0,9.2,6.8,2.4,18.4,6.8,56.3,0.7,1.2,1.8,2009
21,South Florida,13,19.8,16.5,29.8,55.6,186.3,1.1,34.5,135.5,3.9,1.2,64.3,321.8,5.0,8.8,7.2,1.4,17.3,5.5,49.2,0.8,1.0,1.8,2009
22,USC,13,19.8,18.5,35.6,52.1,212.3,0.9,35.1,128.2,3.7,1.4,70.7,340.5,4.8,10.1,7.8,1.5,19.5,6.4,46.8,0.8,0.8,1.7,2009
23,Utah,13,20.2,15.5,30.5,50.6,176.0,0.9,36.8,137.8,3.7,1.3,67.4,313.8,4.7,7.8,7.5,2.5,17.7,5.5,44.1,0.6,1.3,1.9,2009
24,Clemson,14,20.4,13.2,25.8,51.2,162.8,1.4,43.3,151.5,3.5,0.6,69.1,314.3,4.6,6.6,9.3,1.8,17.7,5.8,44.6,0.6,1.5,2.1,2009
25,South Carolina,13,20.4,14.8,26.8,55.0,163.0,0.8,36.8,137.7,3.7,1.2,63.7,300.7,4.7,6.5,8.2,1.1,15.8,5.5,45.1,0.8,0.5,1.3,2009
26,Arizona State,12,21.1,16.2,30.5,53.0,189.0,1.1,32.0,108.6,3.4,1.0,62.5,297.6,4.8,8.3,5.3,2.3,15.8,7.4,66.6,0.8,1.3,2.0,2009
27,UCLA,13,21.2,16.5,28.2,58.6,191.2,1.2,36.1,142.8,4.0,1.1,64.3,334.0,5.2,7.8,8.7,1.0,17.5,6.0,47.8,0.8,1.5,2.3,2009
28,Ohio,14,21.3,17.1,32.1,53.5,194.8,1.2,39.5,153.7,3.9,1.1,71.6,348.5,4.9,9.4,8.9,1.4,19.6,6.3,56.9,1.2,1.4,2.6,2009
29,Brigham Young,13,21.5,20.2,34.5,58.4,218.9,1.4,32.5,110.2,3.4,1.2,67.0,329.1,4.9,10.0,6.7,1.7,18.4,7.0,61.1,0.8,1.1,1.8,2009
30,Northern Illinois,13,21.6,17.3,28.8,60.2,205.5,1.4,32.2,124.8,3.9,1.0,61.0,330.3,5.4,9.2,6.9,1.5,17.6,4.8,38.9,1.2,0.6,1.8,2009
31,Oklahoma State,13,21.7,21.9,38.8,56.5,236.8,1.2,31.9,95.8,3.0,1.0,70.7,332.5,4.7,11.5,5.8,2.0,19.4,6.6,53.2,0.9,1.4,2.3,2009
32,West Virginia,13,21.7,17.2,32.5,53.0,209.8,1.5,34.0,126.7,3.7,0.7,66.5,336.5,5.1,8.6,7.3,0.9,16.8,5.5,45.6,0.5,1.3,1.8,2009
33,Iowa State,13,21.8,20.7,33.4,62.0,250.2,1.8,38.1,165.7,4.4,1.0,71.5,415.8,5.8,11.4,9.4,1.2,22.0,5.1,41.5,1.3,1.2,2.5,2009
34,Wisconsin,13,21.8,16.5,29.6,55.8,217.5,1.6,30.5,88.2,2.9,0.6,60.2,305.7,5.1,9.5,5.2,1.2,15.8,5.2,39.9,0.9,1.2,2.1,2009
35,Army,12,21.9,11.9,21.4,55.6,152.8,1.1,39.1,151.8,3.9,1.3,60.5,304.7,5.0,6.8,7.4,1.4,15.6,6.2,53.2,0.9,1.1,2.0,2009
36,East Carolina,14,21.9,23.3,38.2,60.9,258.0,1.7,32.1,120.3,3.8,0.8,70.3,378.3,5.4,11.0,8.2,1.1,20.3,5.9,59.4,1.2,1.2,2.4,2009
37,Miami (FL),13,22.2,16.0,29.2,54.7,207.3,1.1,34.7,122.3,3.5,0.8,63.9,329.6,5.2,8.6,6.9,1.7,17.2,5.2,44.8,0.9,0.7,1.6,2009
38,Tennessee,13,22.2,16.9,30.2,56.0,169.2,0.4,35.3,149.5,4.2,1.5,65.5,318.8,4.9,7.8,9.0,0.8,17.7,5.2,43.5,1.1,0.8,1.8,2009
39,Temple,13,22.3,19.7,32.3,61.0,226.4,1.5,33.4,107.6,3.2,0.7,65.7,334.0,5.1,10.0,6.8,1.0,17.8,6.2,50.8,0.8,1.2,2.1,2009
40,Kent State,12,22.4,19.3,34.1,56.7,218.9,1.2,37.7,137.1,3.6,1.3,71.8,356.0,5.0,9.4,7.6,1.5,18.5,5.8,55.2,0.9,1.3,2.2,2009
41,Texas Tech,13,22.5,21.6,35.8,60.3,225.6,0.9,37.2,126.8,3.4,1.4,73.0,352.4,4.8,10.5,7.8,1.7,19.9,7.4,61.6,1.1,0.8,1.8,2009
42,UCF,13,22.5,21.6,35.0,61.8,267.8,1.5,32.0,82.8,2.6,0.9,67.0,350.5,5.2,11.8,5.8,1.2,18.8,5.5,42.6,1.2,0.9,2.2,2009
43,Kentucky,13,22.7,12.5,25.8,48.5,176.8,1.3,39.2,182.9,4.7,1.4,65.0,359.7,5.5,8.2,8.9,0.8,17.9,5.4,48.7,0.5,1.2,1.7,2009
44,Cincinnati,13,23.1,20.5,32.3,63.6,230.2,1.2,39.6,143.8,3.6,1.5,71.9,374.0,5.2,11.3,8.2,1.1,20.5,6.3,51.7,0.2,1.2,1.5,2009
45,Arkansas State,12,23.3,18.5,30.5,60.7,218.5,1.6,34.8,122.0,3.5,1.3,65.3,340.5,5.2,9.8,7.4,1.5,18.8,6.3,49.3,0.9,0.7,1.6,2009
46,Kansas State,12,23.3,19.3,32.9,58.5,234.5,2.1,30.2,105.4,3.5,0.8,63.1,339.9,5.4,10.7,6.2,1.6,18.4,6.2,61.1,1.0,1.1,2.1,2009
47,Vanderbilt,12,23.3,14.3,25.4,56.1,164.9,1.1,45.0,197.8,4.4,1.6,70.4,362.8,5.2,6.7,10.8,0.9,18.3,5.5,47.3,0.6,1.0,1.6,2009
48,Connecticut,13,23.6,20.0,31.1,64.4,235.9,1.3,35.2,132.8,3.8,1.5,66.3,368.8,5.6,10.5,6.5,0.5,17.4,4.5,42.0,1.0,0.9,1.9,2009
49,Middle Tennessee State,13,23.7,18.5,33.8,54.8,218.1,1.2,39.4,136.8,3.5,1.5,73.2,354.8,4.8,10.0,7.5,1.8,19.3,7.1,54.6,1.1,1.5,2.5,2009
50,Buffalo,12,23.8,20.3,33.5,60.7,210.9,1.0,32.3,131.8,4.1,1.6,65.8,342.7,5.2,9.4,8.8,1.1,19.3,7.1,61.2,0.9,0.6,1.5,2009
51,Minnesota,13,23.8,17.9,30.8,58.1,217.5,1.2,39.5,151.7,3.8,1.5,70.3,369.2,5.3,10.3,8.1,1.0,19.4,5.7,46.6,1.2,0.9,2.2,2009
52,Oregon,13,23.8,19.5,35.1,55.7,207.6,1.4,38.2,128.7,3.4,1.2,73.3,336.3,4.6,9.8,6.6,1.9,18.4,6.1,50.2,0.8,1.1,1.9,2009
53,Arizona,13,23.9,18.4,32.4,56.8,201.5,1.5,31.2,120.5,3.9,1.2,63.5,322.0,5.1,9.0,6.8,1.3,17.1,5.7,48.5,0.5,0.9,1.5,2009
54,Marshall,13,24.3,19.8,34.0,58.1,236.9,1.5,31.2,134.8,4.3,1.4,65.2,371.8,5.7,10.6,7.1,1.4,19.1,6.6,57.3,0.7,0.7,1.4,2009
55,Northwestern,13,24.5,18.3,30.9,59.2,221.8,1.4,33.8,128.6,3.8,1.5,64.8,350.5,5.4,10.0,7.4,0.7,18.1,5.6,55.0,1.0,1.3,2.3,2009
56,Georgia Tech,14,24.8,17.5,28.4,61.6,208.6,1.6,30.9,151.6,4.9,1.2,59.4,360.3,6.1,9.2,7.1,0.9,17.2,4.9,39.8,1.0,0.9,1.9,2009
57,Oregon State,13,25.0,20.3,34.3,59.2,235.1,1.8,30.2,114.4,3.8,1.5,64.5,349.5,5.4,10.7,6.5,2.2,19.3,6.3,54.2,0.6,0.6,1.2,2009
58,Arkansas,13,25.1,18.4,31.1,59.2,248.5,1.7,38.5,152.7,4.0,1.2,69.6,401.2,5.8,10.5,8.6,1.5,20.6,6.8,51.6,1.3,1.0,2.3,2009
59,Missouri,13,25.4,23.5,36.5,64.2,251.5,1.5,35.6,118.6,3.3,1.3,72.2,370.1,5.1,10.5,8.5,1.3,20.3,7.0,58.0,1.2,0.6,1.8,2009
60,California,13,25.5,22.2,34.9,63.7,266.8,1.5,33.5,112.0,3.3,1.4,68.5,378.8,5.5,11.3,6.0,1.5,18.8,6.5,56.4,0.8,0.8,1.6,2009
61,Louisiana Tech,12,25.8,16.9,30.7,55.2,205.5,1.3,38.3,162.8,4.2,1.4,69.0,368.3,5.3,9.7,8.2,1.8,19.7,5.3,43.4,0.6,1.1,1.7,2009
62,Southern Mississippi,13,25.8,23.0,37.1,62.0,261.6,1.6,36.0,130.8,3.6,1.4,73.1,392.5,5.4,12.7,8.2,1.7,22.5,6.6,59.0,1.2,0.9,2.1,2009
63,Georgia,13,25.9,16.8,29.8,56.2,213.2,1.9,36.9,126.2,3.4,0.9,66.8,339.4,5.1,9.5,7.2,1.6,18.4,7.2,58.3,0.2,0.8,0.9,2009
64,Notre Dame,12,25.9,16.5,28.4,58.1,227.5,1.4,35.8,170.3,4.8,1.5,64.3,397.8,6.2,9.8,8.6,1.3,19.7,6.8,56.0,0.6,1.0,1.6,2009
65,Louisville,12,26.3,16.3,25.2,64.6,206.0,1.2,38.8,165.1,4.3,1.9,64.0,371.1,5.8,9.8,8.3,0.9,18.9,6.3,55.2,0.6,0.8,1.4,2009
66,Michigan State,13,26.3,22.5,37.0,60.9,267.6,2.5,33.3,113.2,3.4,0.8,70.3,380.8,5.4,11.7,6.9,1.7,20.3,7.0,57.7,0.6,0.5,1.1,2009
67,Virginia,12,26.3,16.4,29.3,56.1,184.6,0.8,41.7,173.8,4.2,1.8,70.9,358.4,5.1,8.7,8.8,1.5,18.9,6.5,60.8,0.7,1.0,1.7,2009
68,Wake Forest,12,26.3,17.4,30.6,56.9,218.8,1.8,36.1,164.3,4.6,1.4,66.7,383.1,5.7,9.4,8.9,0.8,19.2,5.8,58.8,0.5,0.8,1.3,2009
69,Stanford,13,26.5,22.0,35.0,62.9,264.8,1.8,32.6,137.9,4.2,1.5,67.6,402.7,6.0,12.0,7.5,1.8,21.3,5.4,45.4,0.7,0.6,1.3,2009
70,Washington,12,26.7,19.0,30.3,62.8,240.7,1.3,32.9,148.8,4.5,1.4,63.2,389.5,6.2,10.5,7.6,1.4,19.5,6.1,55.3,1.3,0.7,1.9,2009
71,Mississippi State,12,26.8,15.6,27.7,56.3,220.0,1.5,36.8,146.0,4.0,1.5,64.5,366.0,5.7,9.0,8.2,1.1,18.3,5.6,43.1,0.7,1.4,2.1,2009
72,Baylor,12,27.3,22.3,35.8,62.3,226.8,1.3,39.8,178.8,4.5,1.6,75.6,405.6,5.4,11.3,9.6,1.4,22.3,7.8,70.8,0.7,0.8,1.5,2009
73,Louisiana-Monroe,12,27.3,20.5,35.2,58.3,236.9,1.3,33.1,110.1,3.3,1.7,68.3,347.0,5.1,10.8,6.7,1.6,19.1,7.3,60.8,0.8,1.1,1.9,2009
74,Tulsa,12,27.3,18.9,32.7,57.9,250.2,1.9,38.0,147.0,3.9,0.8,70.7,397.2,5.6,10.2,7.7,1.7,19.5,6.3,52.0,1.0,0.8,1.8,2009
75,Wyoming,13,27.3,19.8,30.8,64.1,220.8,1.4,39.3,172.5,4.4,1.8,70.2,393.3,5.6,10.8,9.6,1.8,22.2,7.7,62.6,0.8,0.9,1.7,2009
76,Auburn,13,27.5,19.5,34.8,56.0,218.0,1.5,37.9,156.1,4.1,1.9,72.7,374.1,5.1,9.8,8.4,2.5,20.6,4.5,35.8,0.5,1.3,1.8,2009
77,Bowling Green State,13,27.5,17.5,29.9,58.4,204.0,1.4,36.2,194.2,5.4,2.1,66.2,398.2,6.0,9.2,8.6,0.9,18.8,7.0,66.3,0.8,0.7,1.5,2009
78,Michigan,12,27.5,18.3,30.3,60.2,221.4,1.5,39.5,171.9,4.4,1.7,69.8,393.3,5.6,8.6,9.6,1.3,19.4,5.8,48.2,0.4,0.9,1.3,2009
